DATE,MODAL
2011-02-19,750.0
2011-02-20,750.0
2011-02-21,750.0
2011-02-22,750.0
2011-02-23,750.0
2011-02-24,766.6666666666666
2011-02-25,783.3333333333334
2011-02-26,800.0
2011-02-27,675.0
2011-02-28,550.0
2011-03-01,566.6666666666666
2011-03-02,583.3333333333334
2011-03-03,600.0
2011-03-04,550.0
2011-03-05,550.0
2011-03-06,583.3333333333334
2011-03-07,616.6666666666666
2011-03-08,650.0
2011-03-09,625.0
2011-03-10,750.0
2011-03-11,750.0
2011-03-12,750.0
2011-03-13,708.3333333333334
2011-03-14,666.6666666666666
2011-03-15,625.0
2011-03-16,700.0
2011-03-17,700.0
2011-03-18,675.0
2011-03-19,700.0
2011-03-20,750.0
2011-03-21,800.0
2011-03-22,750.0
2011-03-23,650.0
2011-03-24,750.0
2011-03-25,750.0
2011-03-26,750.0
2011-03-27,750.0
2011-03-28,750.0
2011-03-29,812.5
2011-03-30,875.0
2011-03-31,937.5
2011-04-01,1000.0
2011-04-02,1000.0
2011-04-03,975.0
2011-04-04,950.0
2011-04-05,750.0
2011-04-06,750.0
2011-04-07,750.0
2011-04-08,750.0
2011-04-09,666.6666666666666
2011-04-10,583.3333333333334
2011-04-11,500.0
2011-04-12,575.0
2011-04-13,650.0
2011-04-14,620.0
2011-04-15,590.0
2011-04-16,560.0
2011-04-17,530.0
2011-04-18,500.0
2011-04-19,475.0
2011-04-20,483.3333333333333
2011-04-21,491.6666666666667
2011-04-22,500.0
2011-04-23,550.0
2011-04-24,550.0
2011-04-25,550.0
2011-04-26,500.0
2011-04-27,450.0
2011-04-28,525.0
2011-04-29,500.0
2011-04-30,450.0
2011-05-01,450.0
2011-05-02,450.0
2011-05-03,450.0
2011-05-04,400.0
2011-05-05,450.0
2011-05-06,550.0
2011-05-07,450.0
2011-05-08,550.0
2011-05-09,650.0
2011-05-10,500.0
2011-05-11,450.0
2011-05-12,375.0
2011-05-13,600.0
2011-05-14,450.0
2011-05-15,450.0
2011-05-16,450.0
2011-05-17,450.0
2011-05-18,450.0
2011-05-19,450.0
2011-05-20,450.0
2011-05-21,425.0
2011-05-22,400.0
2011-05-23,375.0
2011-05-24,425.0
2011-05-25,425.0
2011-05-26,475.0
2011-05-27,750.0
2011-05-28,691.6666666666666
2011-05-29,633.3333333333334
2011-05-30,575.0
2011-05-31,575.0
2011-06-01,550.0
2011-06-02,550.0
2011-06-03,500.0
2011-06-04,500.0
2011-06-05,525.0
2011-06-06,550.0
2011-06-07,650.0
2011-06-08,700.0
2011-06-09,850.0
2011-06-10,950.0
2011-06-11,1000.0
2011-06-12,1000.0
2011-06-13,1000.0
2011-06-14,1200.0
2011-06-15,1000.0
2011-06-16,875.0
2011-06-17,850.0
2011-06-18,550.0
2011-06-19,462.5
2011-06-20,375.0
2011-06-21,450.0
2011-06-22,550.0
2011-06-23,375.0
2011-06-24,375.0
2011-06-25,375.0
2011-06-26,375.0
2011-06-27,375.0
2011-06-28,450.0
2011-06-29,475.0
2011-06-30,525.0
2011-07-01,450.0
2011-07-02,450.0
2011-07-03,500.0
2011-07-04,550.0
2011-07-05,600.0
2011-07-06,550.0
2011-07-07,450.0
2011-07-08,525.0
2011-07-09,500.0
2011-07-10,600.0
2011-07-11,700.0
2011-07-12,650.0
2011-07-13,1000.0
2011-07-14,1050.0
2011-07-15,1000.0
2011-07-16,1050.0
2011-07-17,1025.0
2011-07-18,1000.0
2011-07-19,1550.0
2011-07-20,1425.0
2011-07-21,1050.0
2011-07-22,1125.0
2011-07-23,1083.3333333333333
2011-07-24,1041.6666666666667
2011-07-25,1000.0
2011-07-26,1150.0
2011-07-27,1150.0
2011-07-28,1050.0
2011-07-29,1000.0
2011-07-30,875.0
2011-07-31,737.5
2011-08-01,600.0
2011-08-02,600.0
2011-08-03,650.0
2011-08-04,700.0
2011-08-05,550.0
2011-08-06,625.0
2011-08-07,612.5
2011-08-08,600.0
2011-08-09,600.0
2011-08-10,650.0
2011-08-11,700.0
2011-08-12,700.0
2011-08-13,700.0
2011-08-14,700.0
2011-08-15,700.0
2011-08-16,700.0
2011-08-17,1500.0
2011-08-18,1050.0
2011-08-19,1150.0
2011-08-20,1025.0
2011-08-21,1010.0
2011-08-22,995.0
2011-08-23,980.0
2011-08-24,965.0
2011-08-25,950.0
2011-08-26,975.0
2011-08-27,1000.0
2011-08-28,1025.0
2011-08-29,1050.0
2011-08-30,1125.0
2011-08-31,1125.0
2011-09-01,1250.0
2011-09-02,1375.0
2011-09-03,1500.0
2011-09-04,1500.0
2011-09-05,1500.0
2011-09-06,1625.0
2011-09-07,2000.0
2011-09-08,1750.0
2011-09-09,1625.0
2011-09-10,1875.0
2011-09-11,1687.5
2011-09-12,1500.0
2011-09-13,1625.0
2011-09-14,1687.5
2011-09-15,1750.0
2011-09-16,1800.0
2011-09-17,1625.0
2011-09-18,1687.5
2011-09-19,1750.0
2011-09-20,1500.0
2011-09-21,1400.0
2011-09-22,1300.0
2011-09-23,1875.0
2011-09-24,1250.0
2011-09-25,1225.0
2011-09-26,1200.0
2011-09-27,1100.0
2011-09-28,1000.0
2011-09-29,900.0
2011-09-30,800.0
2011-10-01,750.0
2011-10-02,750.0
2011-10-03,750.0
2011-10-04,750.0
2011-10-05,833.3333333333334
2011-10-06,916.6666666666666
2011-10-07,1000.0
2011-10-08,650.0
2011-10-09,650.0
2011-10-10,650.0
2011-10-11,650.0
2011-10-12,650.0
2011-10-13,700.0
2011-10-14,650.0
2011-10-15,650.0
2011-10-16,650.0
2011-10-17,650.0
2011-10-18,650.0
2011-10-19,650.0
2011-10-20,650.0
2011-10-21,750.0
2011-10-22,1000.0
2011-10-23,980.4347826086956
2011-10-24,960.8695652173913
2011-10-25,941.304347826087
2011-10-26,921.7391304347826
2011-10-27,902.1739130434783
2011-10-28,882.6086956521739
2011-10-29,863.0434782608695
2011-10-30,843.4782608695652
2011-10-31,823.9130434782609
2011-11-01,804.3478260869565
2011-11-02,784.7826086956522
2011-11-03,765.2173913043478
2011-11-04,745.6521739130435
2011-11-05,726.0869565217391
2011-11-06,706.5217391304348
2011-11-07,686.9565217391305
2011-11-08,667.391304347826
2011-11-09,647.8260869565217
2011-11-10,628.2608695652174
2011-11-11,608.695652173913
2011-11-12,589.1304347826087
2011-11-13,569.5652173913044
2011-11-14,550.0
2011-11-15,575.0
2011-11-16,625.0
2011-11-17,475.0
2011-11-18,500.0
2011-11-19,625.0
2011-11-20,625.0
2011-11-21,625.0
2011-11-22,600.0
2011-11-23,1000.0
2011-11-24,1000.0
2011-11-25,1050.0
2011-11-26,1250.0
2011-11-27,1250.0
2011-11-28,1250.0
2011-11-29,1250.0
2011-11-30,1125.0
2011-12-01,875.0
2011-12-02,950.0
2011-12-03,1000.0
2011-12-04,937.5
2011-12-05,875.0
2011-12-06,875.0
2011-12-07,850.0
2011-12-08,850.0
2011-12-09,850.0
2011-12-10,875.0
2011-12-11,916.6666666666666
2011-12-12,958.3333333333334
2011-12-13,1000.0
2011-12-14,875.0
2011-12-15,850.0
2011-12-16,800.0
2011-12-17,850.0
2011-12-18,850.0
2011-12-19,850.0
2011-12-20,825.0
2011-12-21,800.0
2011-12-22,850.0
2011-12-23,900.0
2011-12-24,900.0
2011-12-25,950.0
2011-12-26,1000.0
2011-12-27,1050.0
2011-12-28,1100.0
2011-12-29,1150.0
2011-12-30,600.0
2011-12-31,750.0
2012-01-01,764.2857142857143
2012-01-02,778.5714285714286
2012-01-03,792.8571428571429
2012-01-04,807.1428571428571
2012-01-05,821.4285714285714
2012-01-06,835.7142857142858
2012-01-07,850.0
2012-01-08,800.0
2012-01-09,750.0
2012-01-10,800.0
2012-01-11,850.0
2012-01-12,900.0
2012-01-13,900.0
2012-01-14,866.6666666666666
2012-01-15,833.3333333333334
2012-01-16,800.0
2012-01-17,750.0
2012-01-18,750.0
2012-01-19,600.0
2012-01-20,600.0
2012-01-21,650.0
2012-01-22,683.3333333333334
2012-01-23,716.6666666666666
2012-01-24,750.0
2012-01-25,600.0
2012-01-26,600.0
2012-01-27,600.0
2012-01-28,700.0
2012-01-29,650.0
2012-01-30,600.0
2012-01-31,650.0
2012-02-01,550.0
2012-02-02,600.0
2012-02-03,600.0
2012-02-04,562.0
2012-02-05,581.0
2012-02-06,600.0
2012-02-07,850.0
2012-02-08,800.0
2012-02-09,750.0
2012-02-10,850.0
2012-02-11,950.0
2012-02-12,1075.0
2012-02-13,1200.0
2012-02-14,700.0
2012-02-15,750.0
2012-02-16,875.0
2012-02-17,1000.0
2012-02-18,1125.0
2012-02-19,1080.0
2012-02-20,1035.0
2012-02-21,990.0
2012-02-22,945.0
2012-02-23,900.0
2012-02-24,900.0
2012-02-25,950.0
2012-02-26,950.0
2012-02-27,950.0
2012-02-28,1050.0
2012-02-29,1100.0
2012-03-01,1125.0
2012-03-02,1150.0
2012-03-03,1200.0
2012-03-04,1300.0
2012-03-05,1400.0
2012-03-06,1150.0
2012-03-07,1150.0
2012-03-08,1100.0
2012-03-09,1050.0
2012-03-10,1050.0
2012-03-11,1033.3333333333333
2012-03-12,1016.6666666666666
2012-03-13,1000.0
2012-03-14,983.3333333333334
2012-03-15,966.6666666666666
2012-03-16,950.0
2012-03-17,933.3333333333334
2012-03-18,916.6666666666666
2012-03-19,900.0
2012-03-20,883.3333333333333
2012-03-21,866.6666666666666
2012-03-22,850.0
2012-03-23,800.0
2012-03-24,866.6666666666666
2012-03-25,933.3333333333334
2012-03-26,1000.0
2012-03-27,1000.0
2012-03-28,800.0
2012-03-29,900.0
2012-03-30,950.0
2012-03-31,950.0
2012-04-01,975.0
2012-04-02,1000.0
2012-04-03,1000.0
2012-04-04,950.0
2012-04-05,900.0
2012-04-06,975.0
2012-04-07,1050.0
2012-04-08,1125.0
2012-04-09,1200.0
2012-04-10,1200.0
2012-04-11,1125.0
2012-04-12,1250.0
2012-04-13,1400.0
2012-04-14,1312.5
2012-04-15,1225.0
2012-04-16,1137.5
2012-04-17,1050.0
2012-04-18,1050.0
2012-04-19,900.0
2012-04-20,900.0
2012-04-21,900.0
2012-04-22,825.0
2012-04-23,750.0
2012-04-24,850.0
2012-04-25,1000.0
2012-04-26,900.0
2012-04-27,900.0
2012-04-28,950.0
2012-04-29,850.0
2012-04-30,750.0
2012-05-01,450.0
2012-05-02,550.0
2012-05-03,450.0
2012-05-04,500.0
2012-05-05,450.0
2012-05-06,475.0
2012-05-07,500.0
2012-05-08,450.0
2012-05-09,500.0
2012-05-10,450.0
2012-05-11,450.0
2012-05-12,450.0
2012-05-13,450.0
2012-05-14,450.0
2012-05-15,450.0
2012-05-16,450.0
2012-05-17,450.0
2012-05-18,400.0
2012-05-19,450.0
2012-05-20,416.6666666666667
2012-05-21,383.3333333333333
2012-05-22,350.0
2012-05-23,400.0
2012-05-24,400.0
2012-05-25,450.0
2012-05-26,400.0
2012-05-27,400.0
2012-05-28,400.0
2012-05-29,450.0
2012-05-30,450.0
2012-05-31,450.0
2012-06-01,450.0
2012-06-02,450.0
2012-06-03,425.0
2012-06-04,400.0
2012-06-05,375.0
2012-06-06,350.0
2012-06-07,350.0
2012-06-08,350.0
2012-06-09,350.0
2012-06-10,350.0
2012-06-11,350.0
2012-06-12,350.0
2012-06-13,400.0
2012-06-14,450.0
2012-06-15,450.0
2012-06-16,500.0
2012-06-17,487.5
2012-06-18,475.0
2012-06-19,400.0
2012-06-20,450.0
2012-06-21,475.0
2012-06-22,450.0
2012-06-23,433.3333333333333
2012-06-24,416.6666666666667
2012-06-25,400.0
2012-06-26,425.0
2012-06-27,400.0
2012-06-28,425.0
2012-06-29,350.0
2012-06-30,350.0
2012-07-01,350.0
2012-07-02,350.0
2012-07-03,400.0
2012-07-04,350.0
2012-07-05,350.0
2012-07-06,350.0
2012-07-07,350.0
2012-07-08,362.5
2012-07-09,375.0
2012-07-10,450.0
2012-07-11,450.0
2012-07-12,450.0
2012-07-13,600.0
2012-07-14,700.0
2012-07-15,687.5
2012-07-16,675.0
2012-07-17,625.0
2012-07-18,675.0
2012-07-19,600.0
2012-07-20,550.0
2012-07-21,558.3333333333334
2012-07-22,566.6666666666666
2012-07-23,575.0
2012-07-24,350.0
2012-07-25,300.0
2012-07-26,500.0
2012-07-27,500.0
2012-07-28,512.5
2012-07-29,525.0
2012-07-30,537.5
2012-07-31,550.0
2012-08-01,566.6666666666666
2012-08-02,583.3333333333334
2012-08-03,600.0
2012-08-04,500.0
2012-08-05,500.0
2012-08-06,500.0
2012-08-07,500.0
2012-08-08,500.0
2012-08-09,500.0
2012-08-10,500.0
2012-08-11,500.0
2012-08-12,500.0
2012-08-13,500.0
2012-08-14,550.0
2012-08-15,550.0
2012-08-16,550.0
2012-08-17,550.0
2012-08-18,600.0
2012-08-19,633.3333333333334
2012-08-20,666.6666666666666
2012-08-21,700.0
2012-08-22,1875.0
2012-08-23,900.0
2012-08-24,700.0
2012-08-25,750.0
2012-08-26,725.0
2012-08-27,700.0
2012-08-28,750.0
2012-08-29,650.0
2012-08-30,625.0
2012-08-31,600.0
2012-09-01,500.0
2012-09-02,500.0
2012-09-03,500.0
2012-09-04,550.0
2012-09-05,450.0
2012-09-06,500.0
2012-09-07,750.0
2012-09-08,800.0
2012-09-09,775.0
2012-09-10,750.0
2012-09-11,750.0
2012-09-12,750.0
2012-09-13,1200.0
2012-09-14,1300.0
2012-09-15,1283.3333333333333
2012-09-16,1266.6666666666667
2012-09-17,1250.0
2012-09-18,1150.0
2012-09-19,1075.0
2012-09-20,1000.0
2012-09-21,900.0
2012-09-22,891.6666666666666
2012-09-23,883.3333333333334
2012-09-24,875.0
2012-09-25,750.0
2012-09-26,800.0
2012-09-27,700.0
2012-09-28,750.0
2012-09-29,750.0
2012-09-30,750.0
2012-10-01,750.0
2012-10-02,875.0
2012-10-03,1000.0
2012-10-04,1000.0
2012-10-05,1000.0
2012-10-06,1000.0
2012-10-07,1000.0
2012-10-08,1000.0
2012-10-09,1125.0
2012-10-10,1125.0
2012-10-11,950.0
2012-10-12,1150.0
2012-10-13,1250.0
2012-10-14,1375.0
2012-10-15,1500.0
2012-10-16,1500.0
2012-10-17,1500.0
2012-10-18,1500.0
2012-10-19,1525.0
2012-10-20,1550.0
2012-10-21,1450.0
2012-10-22,1350.0
2012-10-23,1416.6666666666667
2012-10-24,1483.3333333333333
2012-10-25,1550.0
2012-10-26,1450.0
2012-10-27,1300.0
2012-10-28,1304.5454545454545
2012-10-29,1309.090909090909
2012-10-30,1313.6363636363637
2012-10-31,1318.1818181818182
2012-11-01,1322.7272727272727
2012-11-02,1327.2727272727273
2012-11-03,1331.8181818181818
2012-11-04,1336.3636363636363
2012-11-05,1340.909090909091
2012-11-06,1345.4545454545455
2012-11-07,1350.0
2012-11-08,1300.0
2012-11-09,1350.0
2012-11-10,1233.3333333333333
2012-11-11,1116.6666666666667
2012-11-12,1000.0
2012-11-13,900.0
2012-11-14,800.0
2012-11-15,700.0
2012-11-16,600.0
2012-11-17,550.0
2012-11-18,572.2222222222222
2012-11-19,594.4444444444445
2012-11-20,616.6666666666666
2012-11-21,638.8888888888889
2012-11-22,661.1111111111111
2012-11-23,683.3333333333333
2012-11-24,705.5555555555555
2012-11-25,727.7777777777778
2012-11-26,750.0
2012-11-27,650.0
2012-11-28,825.0
2012-11-29,1000.0
2012-11-30,875.0
2012-12-01,833.3333333333334
2012-12-02,791.6666666666666
2012-12-03,750.0
2012-12-04,700.0
2012-12-05,750.0
2012-12-06,900.0
2012-12-07,1000.0
2012-12-08,962.5
2012-12-09,925.0
2012-12-10,887.5
2012-12-11,850.0
2012-12-12,700.0
2012-12-13,800.0
2012-12-14,900.0
2012-12-15,875.0
2012-12-16,887.5
2012-12-17,900.0
2012-12-18,700.0
2012-12-19,775.0
2012-12-20,850.0
2012-12-21,850.0
2012-12-22,900.0
2012-12-23,928.5714285714286
2012-12-24,957.1428571428571
2012-12-25,985.7142857142858
2012-12-26,1014.2857142857143
2012-12-27,1042.857142857143
2012-12-28,1071.4285714285716
2012-12-29,1100.0
2012-12-30,1050.0
2012-12-31,1000.0
2013-01-01,1025.0
2013-01-02,1050.0
2013-01-03,1200.0
2013-01-04,1050.0
2013-01-05,950.0
2013-01-06,975.0
2013-01-07,1000.0
2013-01-08,1050.0
2013-01-09,1050.0
2013-01-10,1050.0
2013-01-11,1000.0
2013-01-12,1000.0
2013-01-13,966.6666666666666
2013-01-14,933.3333333333334
2013-01-15,900.0
2013-01-16,950.0
2013-01-17,850.0
2013-01-18,750.0
2013-01-19,750.0
2013-01-20,783.3333333333334
2013-01-21,816.6666666666666
2013-01-22,850.0
2013-01-23,950.0
2013-01-24,916.6666666666666
2013-01-25,883.3333333333334
2013-01-26,850.0
2013-01-27,816.6666666666666
2013-01-28,783.3333333333333
2013-01-29,750.0
2013-01-30,850.0
2013-01-31,750.0
2013-02-01,800.0
2013-02-02,783.3333333333334
2013-02-03,766.6666666666666
2013-02-04,750.0
2013-02-05,750.0
2013-02-06,700.0
2013-02-07,750.0
2013-02-08,750.0
2013-02-09,850.0
2013-02-10,833.3333333333334
2013-02-11,816.6666666666666
2013-02-12,800.0
2013-02-13,1125.0
2013-02-14,1100.0
2013-02-15,900.0
2013-02-16,950.0
2013-02-17,1037.5
2013-02-18,1125.0
2013-02-19,1125.0
2013-02-20,1125.0
2013-02-21,1050.0
2013-02-22,1000.0
2013-02-23,1125.0
2013-02-24,1125.0
2013-02-25,1125.0
2013-02-26,1125.0
2013-02-27,1200.0
2013-02-28,1250.0
2013-03-01,1275.0
2013-03-02,1300.0
2013-03-03,1325.0
2013-03-04,1350.0
2013-03-05,1375.0
2013-03-06,1375.0
2013-03-07,1250.0
2013-03-08,1200.0
2013-03-09,1175.0
2013-03-10,1150.0
2013-03-11,1125.0
2013-03-12,1150.0
2013-03-13,1166.6666666666667
2013-03-14,1183.3333333333333
2013-03-15,1200.0
2013-03-16,1216.6666666666667
2013-03-17,1233.3333333333333
2013-03-18,1250.0
2013-03-19,1250.0
